Date,AAPL,BA,BAC,CAT,CRM,FB,ICLN,MSFT,NVDA,SKYY,TAN,TSLA
2016-02-02,-0.02022184910402025,-0.03323475175567814,-0.05229222802723521,-0.032376304322607075,-0.05727652920082649,-0.004170612067184831,-0.03428570906798745,-0.031255697257171366,-0.042320809439495566,-0.025164092037595398,-0.038354092200086454,-0.07190008879136822
2016-02-03,0.019792669506457194,0.037015017684023155,-0.015117037075686124,0.042854694510648716,0.012709233377065532,-0.016752448815290366,0.01183444373103204,-0.015849105654736184,0.004989355615263813,0.0037411549629227103,0.009555503343899874,-0.0508808573906786
2016-02-04,0.008034834937036273,0.014277608025638155,0.016884033012173116,0.04251610031574704,0.028466493948561045,-0.019522624278765277,-0.0023390809549271863,-0.003067215710915061,0.00035461818992232885,0.008945044008742853,0.011522652166783942,0.01066413291717927
2016-02-05,-0.02670791108792392,-0.00849450944909913,-0.02264136708287756,0.002425896545692474,-0.1293154616272092,-0.05810479041606065,-0.018757457311768477,-0.0353846788318416,-0.06309814127776092,-0.04617646668271669,-0.026037314297276182,-0.07260598006471042
2016-02-08,0.010529576881850744,-0.025212226447898334,-0.05250985643569184,-0.023290984878099663,-0.07622627264426463,-0.04151051895351421,-0.0346476249058727,-0.01495247984146697,-0.04578141393355717,-0.03253269423035343,-0.055137912983148074,-0.08985242447351138
2016-02-09,-0.0002105711191220383,-0.004938310636629195,-0.00570500747054703,-0.010065132861402648,0.060684600190431315,-0.0021052539796757586,-0.004950349174472679,-0.0026309693443042903,0.010705729783008433,-0.008406821430532174,-0.016357257149019366,0.0017568770365221642
2016-02-10,-0.0075796526286865396,-0.012140342887598687,-0.01803270416817071,-0.02799934474026733,0.02494324864479447,0.014667461031185436,-0.013681634063491321,0.008725791345311817,-0.002353919344536659,0.024626438782776594,-0.039101132750885115,-0.03089377328822851
2016-02-11,-0.006046601756908854,-0.06806453239282029,-0.06844745194607049,-0.011747653397417679,0.008168879691027753,0.009009937248607658,-0.020176552643923706,-0.0004023928287458789,-0.0051118856438847615,-0.008668350982005468,-0.04817581833056617,0.04733071085612228
2016-02-12,0.0030951372134311317,0.0017520327933278068,0.0707886399637927,0.028334107557799415,0.007427390517257937,0.0009812429646518517,-0.0012869803775594768,0.01630124055868043,0.016995903563697734,0.01232128580039471,0.003931224477564443,0.0037881411894329364
2016-02-16,0.02819442374159964,0.03654607112141006,0.025104443714163205,0.032620881313500716,0.0006702566240415209,-0.003921199073642967,0.03737121247844977,0.018946973869788275,0.04897023535020839,0.020808733197476004,0.06069491847608233,0.027343756905993555
2016-02-17,0.015314433645970293,0.03321489016765011,0.02530620968125019,0.03143672633092032,0.0631279367163966,0.03533113193904347,0.029813574346386096,0.02603249333508373,0.024824008410501364,0.028461498638853167,0.028611206896633767,0.08706578687133981
2016-02-18,-0.018956143103030176,0.010572447719005451,-0.025477771041882202,-0.016949030568992884,-0.028193429960712058,-0.016444826784455246,0.0,-0.004387683227244588,0.08604485790298999,0.00037420209002303473,0.00044846066707870946,-0.011323214630996836
2016-02-19,-0.0022853515179790396,-0.02049825013451545,-0.008986800835079412,-0.010586847608251349,0.0071312580432458805,0.010631085929677209,-0.009650216825488278,-0.007089564019567951,0.013315499214090032,0.007476495322799481,-0.01928237068374561,-0.0011392396521733295
2016-02-22,0.008745975950850804,0.019364161278543124,0.033800469038415715,0.028890231889585172,0.0296105595536007,0.024768135936155566,0.013398272083076312,0.016016998166856533,0.03547956255368123,0.011873691944669806,0.021033369538697277,0.06699478679443382
2016-02-23,-0.022605070953538364,-0.004174164169094774,-0.030303147273242015,-0.02273049088556356,-0.01688024420263501,-0.015864170581750603,-0.010817324543615614,-0.02792027014403131,0.002538068554506223,-0.016501649928587714,-0.01567409659157637,-0.002981855291969482
2016-02-24,0.014890624158095944,-0.011206075366542279,-0.0024669602304342453,0.0015198989632765336,-0.0060413522877084125,0.013464803539471992,0.017010983964276916,0.003516933132450717,0.00696200302262362,0.008948599146855418,0.025932720772355866,0.010100950305395262
2016-02-25,0.006867811549456704,0.010640973483212912,0.01566353043275792,0.008955872266291465,0.1103646458838885,0.011134005164546323,0.0023895747594213645,0.01440835229133719,0.002200048299122237,0.018847072762889328,0.004434544423147946,0.047094996086738616
2016-02-26,0.0015501695513842062,0.011470762168996895,0.030844448407555403,0.006017744411990433,0.004321565250228199,-0.0013880033894928534,0.0011917486956758427,-0.015355336682341014,-0.0065851671140196855,0.0018136912002957306,0.02075064974259977,0.015525815810549348
2016-02-29,-0.00226993888398197,0.00016920845540080443,-0.014173467781358973,0.012411815726923958,-0.02825589767944725,-0.009266123211330468,0.001190583760795061,-0.008187009120274813,-0.006494492618571823,-0.006879209678820275,0.014273352200269818,0.008353493402040835
2016-03-01,0.03971462546607252,0.015061854770100913,0.053514532941100645,0.020532132259861724,0.03350548550651533,0.02712309741435437,0.026159351672926157,0.03341195818294618,0.04432371354318243,0.0236965450874127,-0.005970158170447104,-0.029073127781322206
2016-03-02,0.002188281292263339,-0.002584079551650631,0.020547745760049363,0.004197311270025539,0.0058555224473861855,0.0011837302292772023,0.010428752197383151,0.007036663398646281,0.005801952891202777,0.003917428444907944,0.027885006651745092,0.01067879809299943
2016-03-03,0.007444134592180962,-0.00033448435024652223,0.006711527965455488,0.03415995730362087,0.005253482109595309,-0.003365121668549631,0.01605515052505324,-0.01133133950420162,-0.008804206093684708,0.0039022806824355882,-0.004591041102599669,0.03929063319033799
2016-03-04,0.014876851757343657,0.012206280431135808,0.002962842402967958,0.01519151219661774,0.0036722386388299277,-0.010859668018996183,0.010157906947062756,-0.006112835813511408,-0.0030626267096884874,0.0017665616274318285,0.011320760258494156,0.027076770346311285
2016-03-07,-0.011066664277765481,0.015115383870973664,-0.000738522475037362,0.026496395707990672,-0.008021386355300919,-0.024540972854446563,0.008938520754979251,-0.019219582721480943,-0.006451852741610753,-0.0028216796063705862,0.023217283643754305,0.021140033581631412
2016-03-08,-0.008246008828820872,-0.004475275461050643,-0.03473752693446419,-0.04065803416724012,-0.00950486862320754,0.0018915817827700465,-0.026577994311161812,0.01214979731630672,-0.01824362587176953,-0.00990472239052842,-0.023095587964606645,-0.01310337125670391
2016-03-09,0.000890986061110155,0.004168359420399392,0.006125565791097021,0.0019516965681425358,0.017473520854133673,0.014915527485158453,0.015927171789006156,0.02303989858047384,-0.0006299739372600532,0.008574682022062907,0.010369120382491825,0.03020728059253952
2016-03-10,0.0004941730652154863,0.0006510788287001912,0.00989337167791704,-0.007096300701823766,-0.0047860918201486635,-0.001767300136088612,0.0,-0.014950988401101428,-0.0015756215716916655,-0.006730355351025952,-0.016009924916978058,-0.016960525869695542
2016-03-11,0.010774170433226482,0.013746582346140679,0.03918612294546531,0.02017942404421791,0.013154177444400839,0.019474505900375583,0.019037120135593,0.01959662773289006,0.017045283854066007,0.020684524047980046,0.024196804088330026,0.011307162243904045
2016-03-14,0.0025423845055962957,0.013720600500642721,-0.010877385960957997,-0.000961294072029939,0.008236828003745256,0.004387128338112722,0.006593063633482776,0.001884207576607233,0.002483077325575511,-0.0010481133515989338,-0.0008145214761854369,0.03686744046498491
2016-03-15,0.020093951691817047,0.00015838634338782853,-0.005131756166073309,-0.003987425084525431,-0.0072002805825468474,0.00709799602902117,-0.016375397432451755,0.007899147948041252,-0.0049536133180989594,-0.00664574481416802,-0.010191582021675027,0.014826876746002027
2016-03-16,0.013291131347406449,0.009575920016223094,-0.019160287345986293,0.026228674710577993,0.014365501430006145,0.01364418687280855,0.017757993337530698,0.014181710033489336,0.029869219543274816,0.014084934299999796,0.0057660714796345935,0.016442299427009255
2016-03-17,-0.00160431193471533,0.024535380634286064,0.006762032029334897,0.020984535299561236,-0.0001375242096632867,-0.010340556774413368,0.016357654415028566,0.005703848314443816,-0.008459218188915152,0.007291477796614654,0.002866507254093209,0.02005135308044581
2016-03-18,0.001134266093398395,0.024942721898711495,0.029104388873155917,-0.005665531867428242,-0.0009625920468808724,0.003873178870273719,0.004291890134744847,-0.02140506773374984,0.030164749984672445,0.0037916407066720392,-0.0036749990199441696,0.02809433986427634
2016-03-21,-9.440217557132868e-05,0.014183253856522526,0.003625896677376339,0.00556557691610271,-0.005505870853098616,0.0035890671765981264,-0.0042735485339516766,0.006917107915775933,0.0029573772315043545,0.00137353376076077,0.0032786212532169845,0.023975275438301358
2016-03-22,0.007647840290206931,-0.005446673105806044,-0.0057803389400185035,-0.004480535813497832,0.008304477150465006,0.0035762318402843274,-0.005364719792118389,0.0038990919894261733,-0.0017691941643627196,0.002743567485884668,-0.03635615995424424,-0.0171198780423778
2016-03-23,-0.005528515149267554,-0.016725943971375168,-0.010174537973600573,-0.024751877243390563,-0.014687710600355341,0.002583527087103299,-0.02265369676545015,-0.0018495137254276317,0.01713458666410217,-0.01245979372778483,-0.042390847835296896,-0.04977802155245348
2016-03-24,-0.0043342947838289625,-0.005569849964954132,0.004405338558853833,0.021851608342419393,0.00919481294697011,0.004531740999480505,-0.007726260620374847,0.004447088597392845,0.0014519481762023112,0.0024262887024439905,-0.011066822096726159,0.02322761307540744
2016-03-28,-0.004542491366875567,-0.006282221746286676,-0.0043860166704955406,0.0003983578958146605,-0.006764294266284776,0.005661206301387001,0.011123288625699779,-0.01235960045754747,0.010151042126115062,0.0020748641042638294,-0.0017905657767326444,0.011020832267297775
2016-03-29,0.023671458783016686,-0.003122704589988645,-0.014684230962979439,0.009160920059977595,0.004864574264921817,0.021549801175392513,0.015401525456522958,0.02185291970735026,0.016078097440006767,0.013457445730180151,0.0022422220670128556,-0.0005645175652767565
2016-03-30,0.017459208789189606,-0.017573326741924356,0.004470835405298246,0.006578029492645188,0.0276625161214481,-0.012398850085878266,0.013001219596504798,0.006214740099006244,0.010454760743085156,0.004085814532556631,0.011185660054972457,-0.014079055550398456
2016-03-31,-0.005202674065160173,-0.012754863903016722,0.002967472122645143,0.0003922359369326056,-0.006325722764448871,-0.005231024325064615,-0.0010695012913314317,0.003269693424490905,-0.0036353792598060597,0.002712704140318767,0.0026549495428316305,0.012693380813193489
2016-04-01,0.009175212986608061,0.0001576377132093132,0.0029586922857676168,0.0032661247807761473,0.025734816182541698,0.01717790631624938,-0.006423992150190183,0.006156151529794318,0.014594682875688436,0.004058509976471836,-0.00088263981676584,0.03403410017710451
2016-04-04,0.010273610701457159,-0.0048834760236570185,-0.0036873973312483432,-0.01393422980270731,-0.0005282043279307702,-0.030242931075919466,-0.016163759209613104,-0.002519231274827116,-0.009682205354564877,-0.002694758615276238,-0.020759631620960284,0.03956389561515339
2016-04-05,-0.011789079820775039,0.005461593446675073,-0.02368604887461412,-0.0063389276054718335,-0.014665088843283436,-0.0029320463981056255,-0.01423900740111017,-0.01569561206806891,-0.0013964937698148772,-0.010131644605049672,-0.0076681634935683585,0.03433343457363125
2016-04-06,0.010472642632032292,0.0070848878022058415,0.006065033100856265,-0.00026598236445685153,0.013408420158868894,0.01327747146285585,0.005555821219454193,0.010263847076202204,0.0013984466919074734,0.014670610811744256,0.02681817028264999,0.038947778502978814
2016-04-07,-0.021809651438856714,-0.00726954021666959,-0.031650317918008875,-0.013959248475956643,-0.0034400916900168,-0.0006155984116420488,-0.016574785289029115,-0.01197377717648107,-0.010335030465699724,-0.016139667452757855,-0.014608139503281659,-0.030969802924074252
2016-04-08,0.0011057082310232946,0.006928998128289843,0.002334617081764634,0.00242730859211715,-0.00624005871757094,-0.02648717135160994,0.012359709931037743,-0.0007346141995079325,0.006491723050369824,0.0,0.008086225678340941,-0.027721592648016213
2016-04-11,0.0033130080349521585,0.00023465253759580307,0.006987538019673334,0.0037654868251757456,-0.009218367749870837,-0.014824183588215467,0.00443955745123592,-0.002021197519679996,0.006169348249980944,-0.004443110910072989,0.004010635657841544,-0.0005998076405303587
2016-04-12,0.01302521352991004,0.012196169892865427,0.023130332101173767,0.01969747605046246,0.0014831846753700084,0.014863774459441093,0.020994367051997864,0.006260358686141609,-0.0011148121145875267,-0.001373248463295118,0.02308022981196589,-0.008402728351036393
2016-04-13,0.014487358617979007,0.012898434141032755,0.03918612294546531,0.039815967302093025,0.02262017478268752,-0.0009040635889097093,0.015151614720727347,0.012808509183979577,0.025111646275724375,0.01821937254172057,0.01388302701740285,0.02707608498638292
2016-04-14,0.0005355469959145154,-0.0022112563185638923,0.02538074461708506,-0.0010107375292138787,0.0026333717665982803,0.0029861025724473578,-0.010661033599654757,0.00018071929127438935,0.002721844954753916,-0.001688048482318072,0.0034232098937827526,-0.010489855824431293
2016-04-15,-0.020071348044565562,0.0021397576006423336,-0.009900884399927867,0.0015179742174835642,0.0021010640775951384,-0.010826389280851778,-0.00538807279482989,0.0052385629669315925,0.007871850400467562,-0.0033817396094164565,-0.011087499356455699,0.010521693837005852
2016-04-18,-0.021574831501349312,0.006406273522463035,0.012142512278414896,0.0010102266551548222,0.012580253114744755,0.007387792439829344,0.003250449168609615,0.014555170947594176,-0.004309125453008433,0.005429156570297522,0.016817582182495627,-0.0024753339677422437
2016-04-19,-0.0053032820377717504,0.005379648199481446,0.019760294005263912,0.014385088253986211,-0.013976889460070474,0.016659158154141096,0.00863928276593251,-0.0012397968541578708,-0.017852437057718662,-0.0067497835235482695,0.005513142992144449,-0.025642073579720925
2016-04-20,0.002057923069032297,-0.01590272226484668,0.033217949401552316,-0.00808560567545824,-0.0006562941351296869,0.0011576921574323329,0.0021412926979682556,-0.01418677964430004,0.003855902519977139,0.009174190845055552,0.018979401010229324,0.010510580669198077
2016-04-21,-0.010827963199457669,0.0013018942894373886,-0.002009365759264359,-0.003925604990040021,0.01326506625068058,0.0090731568143958,-0.0032051898536086254,0.003417796163580622,-0.0010976983503618865,0.005050636154873667,0.0020694299372017166,-0.006720777266131517
2016-04-22,-0.002736603499948198,0.0023710771525566887,0.01409395042961048,-0.00432245268802911,-0.00868435717036986,-0.025387912736515306,-0.0021434737885456245,-0.07171035899304146,-0.003844885879289106,-0.004690273263833866,0.0049566983506066364,0.021990394964581217
2016-04-25,-0.00567761445188375,-0.00228912151440408,-0.009927075136738406,-0.019535422635780342,0.0003922434359326932,-0.004160628569378044,-0.015037691202182346,0.00637322579859112,0.004962872172572297,-0.0043754207008950274,-0.01602949714024804,-0.007605942599291926
2016-04-26,-0.0069472286336635936,0.019043816734022556,0.008689836152877328,0.011199526935614212,-0.0039210958486661784,-0.01217072076713599,0.006542968829413631,-0.012857207828510409,0.0008228474721498902,-0.001014317301176959,0.016290627710547234,0.007624547248955116
2016-04-27,-0.06257776736665321,0.028820294264712665,-0.004638992167871225,0.013264768391284765,-0.006823207575295087,0.0011952671098254264,0.017334959462006472,-0.009720290999542636,0.02275233785230979,0.0016921132055307542,0.01890677743929081,-0.008946212078160598
2016-04-28,-0.03056621538174631,-0.01663264840556078,-0.015312713936242561,-0.011820111780732057,-0.004095721733240354,0.07199930215107031,-0.019169356257736525,-0.02041621140234451,-0.029750564778048272,-0.010472812644841678,-0.0246067090212716,-0.014952060296095304
2016-04-29,-0.011494403998047575,0.0,-0.0155511230047497,-0.00038595240846972523,0.005571846824666826,0.007281748048288739,-0.001085874288421551,-0.0006012050718152695,-0.01850848714775133,-0.0017072665582865687,-0.014888371930938504,-0.028056989923414988
2016-05-02,-0.0010667697588667702,-0.005860743330869611,0.014422994195048222,0.0015440692780115395,0.01912924656813142,0.008419780986157921,-0.014130553091760478,0.01483884037108707,0.013228214052797727,0.005129757882476937,-0.01217458767483115,0.004319658191973552
2016-05-03,0.016445850725579803,-0.011342184377970632,-0.02775897953643358,-0.019013303490101774,-0.03042069222163224,-0.00961456854670295,-0.0242554567422264,-0.016400180914800666,-0.011944309023886435,-0.017012390760005935,-0.03357414765939104,-0.03920595294701923
2016-05-04,-0.010401077811892923,-0.012076315181398845,-0.016016647005232643,-0.02776332977792695,-0.012149581356082573,0.005364874834205446,-0.003390135925022686,0.0018079630416467651,-0.02277242330861895,-0.0055383557280155316,-0.01187353654376766,-0.04201101142430552
2016-05-05,-0.004059107431798159,0.009091688304880607,-0.005661630866326539,-0.019531144525597455,-0.002432765378736712,-0.0021175673824312957,-0.013605464361083563,0.0014036279767482007,0.006041765662235132,0.0024367627523951274,-0.016911229614291257,-0.04955969694274032
2016-05-06,-0.005577022457614933,0.008933703620291666,0.004270288664918187,0.007830806071749796,0.005961285136975691,0.014260252440292387,0.011494618806104695,0.00901093627684535,0.010294731054094619,0.011458112580772895,0.0018106434760549739,0.016073377513826648
2016-05-09,0.0007551596272741268,-0.008704500931931536,-0.008504410265173123,-0.03516902209135098,0.004983201974168683,-0.002092225328223951,-0.01931834799392207,-0.006350438998868113,-0.0014154006986953904,0.001373248463295118,-0.022141830490499115,-0.027962584622899134
2016-05-10,0.006789287214904682,0.019833433107738108,0.02215868070424687,0.024441779498622918,0.017421540800235835,0.01056694195575214,0.012746088099252484,0.018973380815486163,0.01927433347302232,0.01645531226210628,-0.011090725762112563,-0.0011009341826871966
2016-05-11,-0.009740984843546019,-0.004714677956099478,-0.006993161808463433,-0.0011034227440308575,-0.0017122926311020636,-0.008132807941357623,0.013730242923573499,0.0005880072711801354,0.0027806677426662763,-0.004721910540432583,0.010280500964789718,0.001293805544938298
2016-05-12,-0.023456921994396196,0.010676789021127009,-0.004225328198211531,-0.010078711732756096,0.001319415132776447,0.0063587864589733645,-0.014672986479469796,0.009010704663154234,-0.013588146769264231,-0.001355432892909736,-0.02081403861988862,-0.008039781217179742
2016-05-13,0.001992506845801545,-0.017110667380964006,-0.01838747324240586,-0.022733307729489893,0.006324988282963018,-0.003907559240714176,-0.019472767667730317,-0.008347742594711383,0.15209420215703573,-0.001696640404295402,-0.008975047685779947,0.001592002975493223
2016-05-16,0.03711880973379911,0.015289283263232534,0.003602234358062395,0.008990671314818677,0.012308429726405778,-0.00951506061996965,0.014018399074894106,0.014682750754012597,0.029526554969520058,0.011896799883500675,0.014299383622877082,0.0032754103610899143
2016-05-17,-0.00415433931579845,-0.011778905935919348,0.005742993100657179,0.004950879218382109,-0.006984878186266585,-0.011123280653843048,-0.004607975100783368,-0.018651741899112118,0.002133247250897252,-0.009741570586491277,-0.007988678856562181,-0.017427666306942147
2016-05-18,0.01144523209513748,-0.011843552684849934,0.048536807684612215,-0.0064743196300171,0.014328593872811712,0.0025564810878457855,-0.01620380687926637,0.0059395626428135895,0.025544014944401283,0.0016962636647874785,0.004263416586988811,0.031808902041532194
2016-05-19,-0.003806912711310284,-0.022215544389760145,-0.010891605518476233,-0.016433200282321536,0.04135088580627966,-0.007139855132941797,-0.011764889450607718,-0.009643888208966778,0.004381971527039896,-0.0030479059188319724,-0.012735951095813602,0.019131473103196628
2016-05-20,0.010827717148727878,-0.005387217475768757,-0.0006883474344394624,0.0063374184168003556,-0.0008632346526757928,0.004622899810065251,0.017857234574993663,0.005961825477623917,0.01791042752522487,0.012907793133474676,0.02675589498171438,0.023558383515601244
2016-05-23,0.012707527368208238,0.0014915486240192344,-0.003443530347424284,0.007585450927989124,0.008763351558691346,-0.011759669973257836,0.0011697585184080594,-0.01165536791155719,0.0015789789608218197,0.0006704419032277364,0.015355879820031282,-0.01843109404299037
2016-05-24,0.015244337041028455,-0.0006272265609051919,0.014512991093922123,0.009801147574318492,0.012480075873872787,0.014917614118557188,0.012850256191225817,0.03118135538106248,0.024274739488552077,0.018431700316308808,0.010999236245454735,0.007816142245761437
2016-05-25,0.01756894865460512,0.010666658447908484,0.016348390529016266,0.02081861884077041,0.009909361870987565,0.0016142943613652871,0.0034600900565830983,0.010273288307919737,-0.0041888465980142175,0.012504227677637259,0.0013599695094872466,0.007663705845899704
2016-05-26,0.007930195748497848,0.00349220374257464,-0.014745272615686367,-0.00675191627261118,-0.0026325382494497562,0.013402339801805274,-0.0011493455562853194,-0.004412892078921149,0.010626475351339426,0.000974962741135954,-0.005432490017165392,0.025229936356854665
2016-05-27,-0.0005977766314483324,-0.0006959713449122829,0.012244828975805921,-0.0016647659742051735,0.0050389703255449,-0.0007533603947896816,-0.0034521268021137086,0.008286720118956925,0.005476515868188869,0.004870065573199023,-0.000455274037929998,-0.009239440466988658
2016-05-31,-0.004882812579341977,-0.023757860526327668,-0.006048142086638952,0.007642981768162693,-0.0007162177509615342,-0.0047746666773180735,0.006928416551809091,0.012996873657064922,0.017865048949276874,0.004200309959213389,0.0022770317660520956,0.0008518247401170242
2016-06-01,-0.014019556871161853,0.0020610141578820684,0.008141043760342859,-0.0033099076364245805,-0.003105986609414413,-0.00025249372875446596,0.019495400305231225,-0.002830218612671076,0.001926309298199147,0.0009652382961089501,0.0040889899144676,-0.016440468601288782
2016-06-02,-0.007515777385793898,0.0034806505592190895,0.005383581783985125,0.018680165250236413,-0.0025164660533528727,0.0012628517210007129,0.004499484073379412,-0.007000755166903794,0.007049857964891881,0.0038573555174670204,-0.005429846368143476,-0.0027327139575513693
2016-06-03,0.0020466058797743436,0.004178177785613801,-0.034805901180334,0.019288197944649088,-0.008289221885144249,-0.003867813699590439,-0.0022398436403996413,-0.013148097025226235,-0.014001010792332846,-0.006404035003916508,-0.020473136477609732,0.00013702317372854544
2016-06-06,0.007250736622152365,0.03548446254741289,0.006934923697291984,0.01839020944956893,0.0033918687940122094,0.0027011031613655145,0.017957300567961187,0.006565139342480153,-0.005163405159920753,0.006122941663919024,0.014398577347450425,0.007717275871730767
2016-06-07,0.004055694691158962,0.00022730826759986833,-0.01170800949592099,0.00510299160944272,0.003742575778593382,-0.008670753189313651,0.005512942813054922,-0.0005754429598293642,0.0019463056599804407,0.007367059333092341,0.00595228212792831,0.05283661486943636
2016-06-08,-0.0009087485697377717,0.008110450008013581,0.005574695798276297,0.016925237384053826,0.0025258490018560398,0.0053498407098291345,0.0,-0.0011517859050012014,-0.0032376809022320874,0.0012719469023143581,0.007282696670179112,0.01368687284541803
2016-06-09,0.007175903493731095,0.0007519724346343182,-0.01663195175741372,-0.012162446392277704,-0.007438453851681848,0.0014359166299664494,-0.010964966586007097,-0.00807076868171086,0.02598549633448277,-0.0025406002347029277,-0.021238051908431643,-0.026154858211807186
2016-06-10,-0.00822881364391237,-0.014726064828832097,-0.025369841414286887,-0.014645049516022302,-0.010878780241261543,-0.01636297952058363,-0.042128447947210934,-0.002712092093276608,-0.024905228603972818,-0.01814697438574253,-0.046629746936278416,-0.046084804495940546
2016-06-13,-0.015076504049467032,-0.0093026923954046,-0.016630574115933938,-0.010521995909870463,-0.0041550037843959275,-0.022894921415340996,-0.028935325392640654,-0.026029578192698244,0.012770796572985077,-0.009079167280568678,-0.024697402027296644,-0.004204902197273652
